,line_id,Quantity,Amount,BalanceAfterPayment,Datepaid
39440,90503,2016-08-09T00:00:00.000Z,367500,,2016-08-09T00:00:00.000Z
39441,90507,2016-08-04T00:00:00.000Z,155000,,2016-08-04T00:00:00.000Z
39442,90536,2016-07-25T00:00:00.000Z,530000,,2016-07-25T00:00:00.000Z
39443,90519,2016-07-29T00:00:00.000Z,300000,,2016-07-29T00:00:00.000Z
39444,90531,2016-07-25T00:00:00.000Z,250000,,2016-07-25T00:00:00.000Z
39445,90470,2016-08-15T00:00:00.000Z,80000,,2016-08-15T00:00:00.000Z
39446,90525,2016-07-29T00:00:00.000Z,1150000,,2016-07-29T00:00:00.000Z
39447,90421,2016-08-30T00:00:00.000Z,1063,,2016-08-30T00:00:00.000Z
39448,90353,2016-09-29T00:00:00.000Z,1063,,2016-09-29T00:00:00.000Z
39449,90479,2016-08-15T00:00:00.000Z,2126,,2016-08-15T00:00:00.000Z
39450,90517,2016-07-31T00:00:00.000Z,3189,,2016-07-31T00:00:00.000Z
39451,90423,2016-08-29T00:00:00.000Z,23061,,2016-08-29T00:00:00.000Z
39452,90293,2016-10-12T00:00:00.000Z,40800,,2016-10-12T00:00:00.000Z
39453,90494,2016-08-10T00:00:00.000Z,5100,,2016-08-10T00:00:00.000Z
39454,90488,2016-08-11T00:00:00.000Z,72553,,2016-08-11T00:00:00.000Z
39455,90419,2016-08-30T00:00:00.000Z,27643,,2016-08-30T00:00:00.000Z
39456,90432,2016-08-26T00:00:00.000Z,54356,,2016-08-26T00:00:00.000Z
39457,90426,2016-08-29T00:00:00.000Z,121328,,2016-08-29T00:00:00.000Z
39458,90434,2016-08-26T00:00:00.000Z,7226,,2016-08-26T00:00:00.000Z
39459,90482,2016-08-12T00:00:00.000Z,7063,,2016-08-12T00:00:00.000Z
39460,90452,2016-08-19T00:00:00.000Z,10828,,2016-08-19T00:00:00.000Z
39461,90471,2016-08-15T00:00:00.000Z,22207,,2016-08-15T00:00:00.000Z
39462,90465,2016-08-16T00:00:00.000Z,250,,2016-08-16T00:00:00.000Z
39463,90413,2016-09-06T00:00:00.000Z,500000,,2016-09-06T00:00:00.000Z
39464,90495,2016-08-10T00:00:00.000Z,120000,,2016-08-10T00:00:00.000Z
39465,90424,2016-08-29T00:00:00.000Z,37500,,2016-08-29T00:00:00.000Z
39466,90345,2016-09-30T00:00:00.000Z,90000,,2016-09-30T00:00:00.000Z
39467,90420,2016-08-30T00:00:00.000Z,400000,,2016-08-30T00:00:00.000Z
39468,90456,2016-08-19T00:00:00.000Z,100000,,2016-08-19T00:00:00.000Z
39469,90425,2016-08-29T00:00:00.000Z,600000,,2016-08-29T00:00:00.000Z
39470,90486,2016-08-11T00:00:00.000Z,170000,,2016-08-11T00:00:00.000Z
39471,90481,2016-08-12T00:00:00.000Z,25000,,2016-08-12T00:00:00.000Z
39472,90391,2016-09-22T00:00:00.000Z,150000,,2016-09-22T00:00:00.000Z
39473,90255,2016-10-17T00:00:00.000Z,150000,,2016-10-17T00:00:00.000Z
39474,90428,2016-08-26T00:00:00.000Z,900000,,2016-08-26T00:00:00.000Z
39475,90407,2016-09-14T00:00:00.000Z,150000,,2016-09-14T00:00:00.000Z
39476,90483,2016-08-12T00:00:00.000Z,300000,,2016-08-12T00:00:00.000Z
39477,90472,2016-08-15T00:00:00.000Z,80000,,2016-08-15T00:00:00.000Z
39478,90447,2016-08-19T00:00:00.000Z,215000,,2016-08-19T00:00:00.000Z
39479,90515,2016-08-01T00:00:00.000Z,100000,,2016-08-01T00:00:00.000Z
39480,90490,2016-08-11T00:00:00.000Z,100000,,2016-08-11T00:00:00.000Z
39481,90461,2016-08-18T00:00:00.000Z,150000,,2016-08-18T00:00:00.000Z
39482,90464,2016-08-18T00:00:00.000Z,200000,,2016-08-18T00:00:00.000Z
39483,90462,2016-08-18T00:00:00.000Z,250000,,2016-08-18T00:00:00.000Z
39484,90455,2016-08-19T00:00:00.000Z,200000,,2016-08-19T00:00:00.000Z
39485,90463,2016-08-18T00:00:00.000Z,125000,,2016-08-18T00:00:00.000Z
39486,90516,2016-08-01T00:00:00.000Z,290000,,2016-08-01T00:00:00.000Z
39487,90513,2016-08-01T00:00:00.000Z,93937,,2016-08-01T00:00:00.000Z
39488,90505,2016-08-08T00:00:00.000Z,1063,,2016-08-08T00:00:00.000Z
39489,90336,2016-10-04T00:00:00.000Z,54250,,2016-10-04T00:00:00.000Z
39490,90320,2016-10-06T00:00:00.000Z,1063,,2016-10-06T00:00:00.000Z
39491,90355,2016-09-29T00:00:00.000Z,1063,,2016-09-29T00:00:00.000Z
39492,90274,2016-10-14T00:00:00.000Z,1063,,2016-10-14T00:00:00.000Z
39493,90397,2016-09-21T00:00:00.000Z,2126,,2016-09-21T00:00:00.000Z
39494,90399,2016-09-21T00:00:00.000Z,3189,,2016-09-21T00:00:00.000Z
39495,90331,2016-10-04T00:00:00.000Z,2126,,2016-10-04T00:00:00.000Z
39496,90405,2016-09-20T00:00:00.000Z,1063,,2016-09-20T00:00:00.000Z
39497,90263,2016-10-17T00:00:00.000Z,578724,,2016-10-17T00:00:00.000Z
39498,90317,2016-10-06T00:00:00.000Z,272861,,2016-10-06T00:00:00.000Z
39499,90372,2016-09-26T00:00:00.000Z,107388,,2016-09-26T00:00:00.000Z
39500,90296,2016-10-11T00:00:00.000Z,33377,,2016-10-11T00:00:00.000Z
39501,90350,2016-09-29T00:00:00.000Z,68496,,2016-09-29T00:00:00.000Z
39502,90387,2016-09-26T00:00:00.000Z,72302,,2016-09-26T00:00:00.000Z
39503,90289,2016-10-12T00:00:00.000Z,59394,,2016-10-12T00:00:00.000Z
39504,90330,2016-10-04T00:00:00.000Z,145973,,2016-10-04T00:00:00.000Z
39505,90363,2016-09-27T00:00:00.000Z,211500,,2016-09-27T00:00:00.000Z
39506,90360,2016-09-27T00:00:00.000Z,290500,,2016-09-27T00:00:00.000Z
39507,90269,2016-10-14T00:00:00.000Z,250000,,2016-10-14T00:00:00.000Z
39508,90319,2016-10-06T00:00:00.000Z,100000,,2016-10-06T00:00:00.000Z
39509,90395,2016-09-22T00:00:00.000Z,120000,,2016-09-22T00:00:00.000Z
39510,90346,2016-09-30T00:00:00.000Z,90000,,2016-09-30T00:00:00.000Z
39511,90304,2016-10-07T00:00:00.000Z,400000,,2016-10-07T00:00:00.000Z
39512,90318,2016-10-06T00:00:00.000Z,400000,,2016-10-06T00:00:00.000Z
39513,90366,2016-09-27T00:00:00.000Z,100000,,2016-09-27T00:00:00.000Z
39514,90295,2016-10-12T00:00:00.000Z,900000,,2016-10-12T00:00:00.000Z
39515,90400,2016-09-21T00:00:00.000Z,90000,,2016-09-21T00:00:00.000Z
39516,90406,2016-09-20T00:00:00.000Z,140000,,2016-09-20T00:00:00.000Z
39517,90414,2016-09-01T00:00:00.000Z,110000,,2016-09-01T00:00:00.000Z
39518,90388,2016-09-22T00:00:00.000Z,25000,,2016-09-22T00:00:00.000Z
39519,90248,2016-10-18T00:00:00.000Z,367500,,2016-10-18T00:00:00.000Z
39520,90258,2016-10-17T00:00:00.000Z,150000,,2016-10-17T00:00:00.000Z
39521,90281,2016-10-13T00:00:00.000Z,150000,,2016-10-13T00:00:00.000Z
39522,90386,2016-09-26T00:00:00.000Z,300000,,2016-09-26T00:00:00.000Z
39523,90332,2016-10-04T00:00:00.000Z,25000,,2016-10-04T00:00:00.000Z
39524,90415,2016-09-01T00:00:00.000Z,385000,,2016-09-01T00:00:00.000Z
39525,90376,2016-09-26T00:00:00.000Z,150000,,2016-09-26T00:00:00.000Z
39526,90382,2016-09-26T00:00:00.000Z,250000,,2016-09-26T00:00:00.000Z
39527,90378,2016-09-26T00:00:00.000Z,200000,,2016-09-26T00:00:00.000Z
39528,90165,2016-11-09T00:00:00.000Z,26063,,2016-11-09T00:00:00.000Z
39529,90240,2016-10-21T00:00:00.000Z,1063,,2016-10-21T00:00:00.000Z
39530,90197,2016-11-03T00:00:00.000Z,8844,,2016-11-03T00:00:00.000Z
39531,90201,2016-11-01T00:00:00.000Z,1063,,2016-11-01T00:00:00.000Z
39532,90298,2016-10-11T00:00:00.000Z,112894,,2016-10-11T00:00:00.000Z
39533,90299,2016-10-10T00:00:00.000Z,14595,,2016-10-10T00:00:00.000Z
39534,90259,2016-10-17T00:00:00.000Z,36083,,2016-10-17T00:00:00.000Z
39535,90144,2016-11-14T00:00:00.000Z,1063,,2016-11-14T00:00:00.000Z
39536,90247,2016-10-18T00:00:00.000Z,19545,,2016-10-18T00:00:00.000Z
39537,90292,2016-10-12T00:00:00.000Z,13800,,2016-10-12T00:00:00.000Z
39538,90266,2016-10-17T00:00:00.000Z,2126,,2016-10-17T00:00:00.000Z
39539,90272,2016-10-14T00:00:00.000Z,103378,,2016-10-14T00:00:00.000Z
39540,90300,2016-10-10T00:00:00.000Z,140790,,2016-10-10T00:00:00.000Z
39541,90279,2016-10-13T00:00:00.000Z,26304,,2016-10-13T00:00:00.000Z
39542,90234,2016-10-24T00:00:00.000Z,1063,,2016-10-24T00:00:00.000Z
39543,90383,2016-09-26T00:00:00.000Z,200000,,2016-09-26T00:00:00.000Z
39544,90200,2016-11-01T00:00:00.000Z,8391,,2016-11-01T00:00:00.000Z
39545,90118,2016-11-23T00:00:00.000Z,34993,,2016-11-23T00:00:00.000Z
39546,90307,2016-10-07T00:00:00.000Z,3189,,2016-10-07T00:00:00.000Z
39547,90229,2016-10-24T00:00:00.000Z,1063,,2016-10-24T00:00:00.000Z
39548,90270,2016-10-14T00:00:00.000Z,2126,,2016-10-14T00:00:00.000Z
39549,90312,2016-10-07T00:00:00.000Z,1063,,2016-10-07T00:00:00.000Z
39550,90314,2016-10-07T00:00:00.000Z,41905,,2016-10-07T00:00:00.000Z
39551,90291,2016-10-12T00:00:00.000Z,19120,,2016-10-12T00:00:00.000Z
39552,90233,2016-10-24T00:00:00.000Z,23359,,2016-10-24T00:00:00.000Z
39553,90231,2016-10-24T00:00:00.000Z,57960,,2016-10-24T00:00:00.000Z
39554,90222,2016-11-01T00:00:00.000Z,57960,,2016-11-01T00:00:00.000Z
39555,90243,2016-10-20T00:00:00.000Z,100000,,2016-10-20T00:00:00.000Z
39556,90202,2016-11-01T00:00:00.000Z,100000,,2016-11-01T00:00:00.000Z
39557,90142,2016-11-14T00:00:00.000Z,250000,,2016-11-14T00:00:00.000Z
39558,90316,2016-10-07T00:00:00.000Z,90000,,2016-10-07T00:00:00.000Z
39559,90273,2016-10-14T00:00:00.000Z,150000,,2016-10-14T00:00:00.000Z
39560,90203,2016-11-01T00:00:00.000Z,400000,,2016-11-01T00:00:00.000Z
39561,90250,2016-10-18T00:00:00.000Z,525000,,2016-10-18T00:00:00.000Z
39562,90315,2016-10-07T00:00:00.000Z,100000,,2016-10-07T00:00:00.000Z
39563,90313,2016-10-07T00:00:00.000Z,140000,,2016-10-07T00:00:00.000Z
39564,90294,2016-10-12T00:00:00.000Z,60000,,2016-10-12T00:00:00.000Z
39565,90337,2016-10-03T00:00:00.000Z,110000,,2016-10-03T00:00:00.000Z
39566,90341,2016-10-01T00:00:00.000Z,170000,,2016-10-01T00:00:00.000Z
39567,90166,2016-11-09T00:00:00.000Z,25000,,2016-11-09T00:00:00.000Z
39568,90254,2016-10-17T00:00:00.000Z,150000,,2016-10-17T00:00:00.000Z
39569,90246,2016-10-18T00:00:00.000Z,150000,,2016-10-18T00:00:00.000Z
39570,90280,2016-10-13T00:00:00.000Z,150000,,2016-10-13T00:00:00.000Z
39571,90230,2016-10-24T00:00:00.000Z,80000,,2016-10-24T00:00:00.000Z
39572,90290,2016-10-12T00:00:00.000Z,215000,,2016-10-12T00:00:00.000Z
39573,90338,2016-10-03T00:00:00.000Z,385000,,2016-10-03T00:00:00.000Z
39574,90322,2016-10-05T00:00:00.000Z,102500,,2016-10-05T00:00:00.000Z
39575,90324,2016-10-05T00:00:00.000Z,290500,,2016-10-05T00:00:00.000Z
39576,90283,2016-10-13T00:00:00.000Z,200000,,2016-10-13T00:00:00.000Z
39577,90220,2016-11-01T00:00:00.000Z,200000,,2016-11-01T00:00:00.000Z
39578,90285,2016-10-13T00:00:00.000Z,125000,,2016-10-13T00:00:00.000Z
39579,90306,2016-10-07T00:00:00.000Z,100000,,2016-10-07T00:00:00.000Z
39580,90192,2016-11-04T00:00:00.000Z,92750,,2016-11-04T00:00:00.000Z
39581,90115,2016-11-23T00:00:00.000Z,600038,,2016-11-23T00:00:00.000Z
39582,90130,2016-11-18T00:00:00.000Z,1063,,2016-11-18T00:00:00.000Z
39583,90108,2016-11-28T00:00:00.000Z,1063,,2016-11-28T00:00:00.000Z
39584,90179,2016-11-07T00:00:00.000Z,3189,,2016-11-07T00:00:00.000Z
39585,90178,2016-11-08T00:00:00.000Z,3189,,2016-11-08T00:00:00.000Z
39586,90168,2016-11-09T00:00:00.000Z,46063,,2016-11-09T00:00:00.000Z
39587,90153,2016-11-14T00:00:00.000Z,8563,,2016-11-14T00:00:00.000Z
39588,90011,2016-12-29T00:00:00.000Z,34657,,2016-12-29T00:00:00.000Z
39589,90225,2016-10-31T00:00:00.000Z,715,,2016-10-31T00:00:00.000Z
39590,90112,2016-11-28T00:00:00.000Z,27185,,2016-11-28T00:00:00.000Z
39591,90147,2016-11-14T00:00:00.000Z,208000,,2016-11-14T00:00:00.000Z
39592,90138,2016-11-16T00:00:00.000Z,171086,,2016-11-16T00:00:00.000Z
39593,90182,2016-11-07T00:00:00.000Z,11275,,2016-11-07T00:00:00.000Z
39594,90186,2016-11-07T00:00:00.000Z,12473,,2016-11-07T00:00:00.000Z
39595,90146,2016-11-14T00:00:00.000Z,23490,,2016-11-14T00:00:00.000Z
39596,90139,2016-11-15T00:00:00.000Z,109538,,2016-11-15T00:00:00.000Z
39597,90170,2016-11-08T00:00:00.000Z,100000,,2016-11-08T00:00:00.000Z
39598,89928,2017-01-13T00:00:00.000Z,250000,,2017-01-13T00:00:00.000Z
39599,90110,2016-11-28T00:00:00.000Z,100000,,2016-11-28T00:00:00.000Z
39600,90143,2016-11-14T00:00:00.000Z,250000,,2016-11-14T00:00:00.000Z
39601,90014,2016-12-29T00:00:00.000Z,300000,,2016-12-29T00:00:00.000Z
39602,90125,2016-11-21T00:00:00.000Z,150000,,2016-11-21T00:00:00.000Z
39603,90174,2016-11-08T00:00:00.000Z,400000,,2016-11-08T00:00:00.000Z
39604,90156,2016-11-14T00:00:00.000Z,100000,,2016-11-14T00:00:00.000Z
39605,90131,2016-11-18T00:00:00.000Z,600000,,2016-11-18T00:00:00.000Z
39606,90145,2016-11-14T00:00:00.000Z,60000,,2016-11-14T00:00:00.000Z
39607,90128,2016-11-21T00:00:00.000Z,150000,,2016-11-21T00:00:00.000Z
39608,90177,2016-11-08T00:00:00.000Z,900000,,2016-11-08T00:00:00.000Z
39609,90181,2016-11-07T00:00:00.000Z,300000,,2016-11-07T00:00:00.000Z
39610,90148,2016-11-14T00:00:00.000Z,250000,,2016-11-14T00:00:00.000Z
39611,90163,2016-11-09T00:00:00.000Z,80000,,2016-11-09T00:00:00.000Z
39612,90161,2016-11-09T00:00:00.000Z,25000,,2016-11-09T00:00:00.000Z
39613,90210,2016-11-01T00:00:00.000Z,385000,,2016-11-01T00:00:00.000Z
39614,90211,2016-11-01T00:00:00.000Z,100000,,2016-11-01T00:00:00.000Z
39615,90207,2016-11-01T00:00:00.000Z,70500,,2016-11-01T00:00:00.000Z
39616,90198,2016-11-01T00:00:00.000Z,141000,,2016-11-01T00:00:00.000Z
39617,90149,2016-11-14T00:00:00.000Z,150000,,2016-11-14T00:00:00.000Z
39618,90158,2016-11-10T00:00:00.000Z,200000,,2016-11-10T00:00:00.000Z
39619,90160,2016-11-10T00:00:00.000Z,250000,,2016-11-10T00:00:00.000Z
39620,90175,2016-11-08T00:00:00.000Z,100000,,2016-11-08T00:00:00.000Z
39621,90193,2016-11-04T00:00:00.000Z,132500,,2016-11-04T00:00:00.000Z
39622,90208,2016-11-01T00:00:00.000Z,209500,,2016-11-01T00:00:00.000Z
39623,90199,2016-11-01T00:00:00.000Z,54000,,2016-11-01T00:00:00.000Z
39624,90129,2016-11-21T00:00:00.000Z,142933,,2016-11-21T00:00:00.000Z
39625,90223,2016-11-01T00:00:00.000Z,1000000,,2016-11-01T00:00:00.000Z
39626,90126,2016-11-21T00:00:00.000Z,1000000,,2016-11-21T00:00:00.000Z
39627,90084,2016-12-09T00:00:00.000Z,230000,,2016-12-09T00:00:00.000Z
39628,90095,2016-12-08T00:00:00.000Z,23333,,2016-12-08T00:00:00.000Z
39629,89957,2017-01-09T00:00:00.000Z,5620,,2017-01-09T00:00:00.000Z
39630,90013,2016-12-29T00:00:00.000Z,3850,,2016-12-29T00:00:00.000Z
39631,90021,2016-12-28T00:00:00.000Z,19373,,2016-12-28T00:00:00.000Z
39632,89980,2017-01-05T00:00:00.000Z,59689,,2017-01-05T00:00:00.000Z
39633,90030,2016-12-28T00:00:00.000Z,56634,,2016-12-28T00:00:00.000Z
39634,90032,2016-12-28T00:00:00.000Z,43501,,2016-12-28T00:00:00.000Z
39635,89982,2017-01-05T00:00:00.000Z,8392,,2017-01-05T00:00:00.000Z
39636,90037,2016-12-28T00:00:00.000Z,10624,,2016-12-28T00:00:00.000Z
39637,90224,2016-11-01T00:00:00.000Z,755000,,2016-11-01T00:00:00.000Z
39638,90106,2016-11-30T00:00:00.000Z,471541,,2016-11-30T00:00:00.000Z
39639,90102,2016-11-30T00:00:00.000Z,21766,,2016-11-30T00:00:00.000Z
39640,90212,2016-11-01T00:00:00.000Z,310000,,2016-11-01T00:00:00.000Z
39641,90123,2016-11-22T00:00:00.000Z,833400,,2016-11-22T00:00:00.000Z
39642,90103,2016-11-30T00:00:00.000Z,2126,,2016-11-30T00:00:00.000Z
39643,90048,2016-12-19T00:00:00.000Z,4252,,2016-12-19T00:00:00.000Z
39644,89937,2017-01-12T00:00:00.000Z,3189,,2017-01-12T00:00:00.000Z
39645,90057,2016-12-19T00:00:00.000Z,4252,,2016-12-19T00:00:00.000Z
39646,90104,2016-11-30T00:00:00.000Z,15306,,2016-11-30T00:00:00.000Z
39647,89920,2017-01-13T00:00:00.000Z,11852,,2017-01-13T00:00:00.000Z
39648,90034,2016-12-28T00:00:00.000Z,138189,,2016-12-28T00:00:00.000Z
39649,90058,2016-12-16T00:00:00.000Z,250000,,2016-12-16T00:00:00.000Z
39650,89922,2017-01-13T00:00:00.000Z,250000,,2017-01-13T00:00:00.000Z
39651,90049,2016-12-19T00:00:00.000Z,37500,,2016-12-19T00:00:00.000Z
39652,90016,2016-12-29T00:00:00.000Z,600000,,2016-12-29T00:00:00.000Z
39653,90067,2016-12-16T00:00:00.000Z,100000,,2016-12-16T00:00:00.000Z
39654,90036,2016-12-28T00:00:00.000Z,60000,,2016-12-28T00:00:00.000Z
39655,90099,2016-12-01T00:00:00.000Z,110000,,2016-12-01T00:00:00.000Z
39656,89926,2017-01-13T00:00:00.000Z,250000,,2017-01-13T00:00:00.000Z
39657,89958,2017-01-09T00:00:00.000Z,367500,,2017-01-09T00:00:00.000Z
39658,90061,2016-12-16T00:00:00.000Z,150000,,2016-12-16T00:00:00.000Z
39659,90066,2016-12-16T00:00:00.000Z,155000,,2016-12-16T00:00:00.000Z
39660,90053,2016-12-19T00:00:00.000Z,530000,,2016-12-19T00:00:00.000Z
39661,90051,2016-12-19T00:00:00.000Z,80000,,2016-12-19T00:00:00.000Z
39662,90050,2016-12-19T00:00:00.000Z,25000,,2016-12-19T00:00:00.000Z
39663,90073,2016-12-16T00:00:00.000Z,215000,,2016-12-16T00:00:00.000Z
39664,90101,2016-12-01T00:00:00.000Z,385000,,2016-12-01T00:00:00.000Z
39665,90100,2016-12-01T00:00:00.000Z,100000,,2016-12-01T00:00:00.000Z
39666,90025,2016-12-28T00:00:00.000Z,250000,,2016-12-28T00:00:00.000Z
39667,90056,2016-12-19T00:00:00.000Z,200000,,2016-12-19T00:00:00.000Z
39668,90023,2016-12-28T00:00:00.000Z,125000,,2016-12-28T00:00:00.000Z
39669,90065,2016-12-16T00:00:00.000Z,100000,,2016-12-16T00:00:00.000Z
39670,90085,2016-12-08T00:00:00.000Z,115000,,2016-12-08T00:00:00.000Z
39671,90090,2016-12-08T00:00:00.000Z,87500,,2016-12-08T00:00:00.000Z
39672,90041,2016-12-27T00:00:00.000Z,12500,,2016-12-27T00:00:00.000Z
39673,90088,2016-12-08T00:00:00.000Z,258312,,2016-12-08T00:00:00.000Z
39674,90091,2016-12-08T00:00:00.000Z,274812,,2016-12-08T00:00:00.000Z
39675,90094,2016-12-08T00:00:00.000Z,100000,,2016-12-08T00:00:00.000Z
39676,89685,2017-04-03T00:00:00.000Z,27160,,2017-04-03T00:00:00.000Z
39677,90122,2016-11-22T00:00:00.000Z,30246,,2016-11-22T00:00:00.000Z
39678,89849,2017-02-06T00:00:00.000Z,803054,,2017-02-06T00:00:00.000Z
39679,90075,2016-12-15T00:00:00.000Z,25000,,2016-12-15T00:00:00.000Z
39680,90213,2016-11-01T00:00:00.000Z,190000,,2016-11-01T00:00:00.000Z
39681,89959,2017-01-09T00:00:00.000Z,90000,,2017-01-09T00:00:00.000Z
39682,89925,2017-01-13T00:00:00.000Z,5315,,2017-01-13T00:00:00.000Z
39683,89945,2017-01-10T00:00:00.000Z,68563,,2017-01-10T00:00:00.000Z
39684,89129,2017-01-05T00:00:00.000Z,1063,,2017-01-05T00:00:00.000Z
39685,89960,2017-01-09T00:00:00.000Z,97139,,2017-01-09T00:00:00.000Z
39686,89941,2017-01-11T00:00:00.000Z,192202,,2017-01-11T00:00:00.000Z
39687,89903,2017-01-24T00:00:00.000Z,15556,,2017-01-24T00:00:00.000Z
39688,89905,2017-01-19T00:00:00.000Z,612361,,2017-01-19T00:00:00.000Z
39689,89939,2017-01-11T00:00:00.000Z,27242,,2017-01-11T00:00:00.000Z
39690,89938,2017-01-11T00:00:00.000Z,150000,,2017-01-11T00:00:00.000Z
39691,89934,2017-01-12T00:00:00.000Z,69725,,2017-01-12T00:00:00.000Z
39692,90119,2016-11-22T00:00:00.000Z,3599767,,2016-11-22T00:00:00.000Z
39693,90047,2016-12-20T00:00:00.000Z,2500000,,2016-12-20T00:00:00.000Z
39694,89900,2017-01-27T00:00:00.000Z,195000,,2017-01-27T00:00:00.000Z
39695,89968,2017-01-06T00:00:00.000Z,100000,,2017-01-06T00:00:00.000Z
39696,89923,2017-01-13T00:00:00.000Z,250000,,2017-01-13T00:00:00.000Z
39697,89906,2017-01-19T00:00:00.000Z,300000,,2017-01-19T00:00:00.000Z
39698,89973,2017-01-06T00:00:00.000Z,90000,,2017-01-06T00:00:00.000Z
39699,89975,2017-01-06T00:00:00.000Z,400000,,2017-01-06T00:00:00.000Z
39700,89940,2017-01-11T00:00:00.000Z,400000,,2017-01-11T00:00:00.000Z
39701,89964,2017-01-09T00:00:00.000Z,100000,,2017-01-09T00:00:00.000Z
39702,89929,2017-01-12T00:00:00.000Z,525000,,2017-01-12T00:00:00.000Z
39703,89969,2017-01-06T00:00:00.000Z,120000,,2017-01-06T00:00:00.000Z
39704,89967,2017-01-06T00:00:00.000Z,25000,,2017-01-06T00:00:00.000Z
39705,89904,2017-01-24T00:00:00.000Z,150000,,2017-01-24T00:00:00.000Z
39706,89974,2017-01-06T00:00:00.000Z,900000,,2017-01-06T00:00:00.000Z
39707,89977,2017-01-06T00:00:00.000Z,530000,,2017-01-06T00:00:00.000Z
39708,89987,2017-01-05T00:00:00.000Z,300000,,2017-01-05T00:00:00.000Z
39709,89978,2017-01-06T00:00:00.000Z,250000,,2017-01-06T00:00:00.000Z
39710,89843,2017-02-08T00:00:00.000Z,80000,,2017-02-08T00:00:00.000Z
39711,89984,2017-01-05T00:00:00.000Z,25000,,2017-01-05T00:00:00.000Z
39712,89130,2017-01-05T00:00:00.000Z,100000,,2017-01-05T00:00:00.000Z
39713,89988,2017-01-05T00:00:00.000Z,330000,,2017-01-05T00:00:00.000Z
39714,90002,2017-01-03T00:00:00.000Z,385000,,2017-01-03T00:00:00.000Z
39715,89991,2017-01-03T00:00:00.000Z,175000,,2017-01-03T00:00:00.000Z
39716,89995,2017-01-03T00:00:00.000Z,115000,,2017-01-03T00:00:00.000Z
39717,89996,2017-01-03T00:00:00.000Z,100000,,2017-01-03T00:00:00.000Z
39718,90087,2016-12-08T00:00:00.000Z,15938,,2016-12-08T00:00:00.000Z
39719,89997,2017-01-03T00:00:00.000Z,110562,,2017-01-03T00:00:00.000Z
39720,89998,2017-01-03T00:00:00.000Z,100000,,2017-01-03T00:00:00.000Z
39721,89999,2017-01-03T00:00:00.000Z,260969,,2017-01-03T00:00:00.000Z
39722,90000,2017-01-03T00:00:00.000Z,274813,,2017-01-03T00:00:00.000Z
39723,89901,2017-01-24T00:00:00.000Z,84000,,2017-01-24T00:00:00.000Z
39724,89844,2017-02-08T00:00:00.000Z,525000,,2017-02-08T00:00:00.000Z
39725,89848,2017-02-06T00:00:00.000Z,1863646,,2017-02-06T00:00:00.000Z
39726,89847,2017-02-06T00:00:00.000Z,833300,,2017-02-06T00:00:00.000Z
39727,89835,2017-02-15T00:00:00.000Z,103189,,2017-02-15T00:00:00.000Z
39728,89832,2017-02-15T00:00:00.000Z,1063,,2017-02-15T00:00:00.000Z
39729,89755,2017-03-06T00:00:00.000Z,2126,,2017-03-06T00:00:00.000Z
39730,89742,2017-03-09T00:00:00.000Z,2126,,2017-03-09T00:00:00.000Z
39731,89862,2017-02-06T00:00:00.000Z,4252,,2017-02-06T00:00:00.000Z
39732,89864,2017-02-04T00:00:00.000Z,4252,,2017-02-04T00:00:00.000Z
39733,89840,2017-02-08T00:00:00.000Z,4252,,2017-02-08T00:00:00.000Z
39734,89716,2017-03-21T00:00:00.000Z,3189,,2017-03-21T00:00:00.000Z
39735,89830,2017-02-15T00:00:00.000Z,3963,,2017-02-15T00:00:00.000Z
39736,89850,2017-02-06T00:00:00.000Z,43350,,2017-02-06T00:00:00.000Z
39737,89807,2017-02-21T00:00:00.000Z,31719,,2017-02-21T00:00:00.000Z
39738,89823,2017-02-15T00:00:00.000Z,249702,,2017-02-15T00:00:00.000Z
39739,90120,2016-11-22T00:00:00.000Z,231809,,2016-11-22T00:00:00.000Z
39740,90043,2016-12-22T00:00:00.000Z,632000,,2016-12-22T00:00:00.000Z
39741,89894,2017-01-31T00:00:00.000Z,94584,,2017-01-31T00:00:00.000Z
39742,90076,2016-12-15T00:00:00.000Z,23240,,2016-12-15T00:00:00.000Z
39743,89865,2017-02-04T00:00:00.000Z,26562,,2017-02-04T00:00:00.000Z
39744,89815,2017-02-16T00:00:00.000Z,23871,,2017-02-16T00:00:00.000Z
39745,89738,2017-03-13T00:00:00.000Z,4200,,2017-03-13T00:00:00.000Z
39746,89851,2017-02-06T00:00:00.000Z,250000,,2017-02-06T00:00:00.000Z
39747,89853,2017-02-06T00:00:00.000Z,100000,,2017-02-06T00:00:00.000Z
39748,89831,2017-02-15T00:00:00.000Z,100000,,2017-02-15T00:00:00.000Z
39749,89826,2017-02-15T00:00:00.000Z,250000,,2017-02-15T00:00:00.000Z
39750,89856,2017-02-06T00:00:00.000Z,90000,,2017-02-06T00:00:00.000Z
39751,89756,2017-03-06T00:00:00.000Z,150000,,2017-03-06T00:00:00.000Z
39752,89870,2017-02-03T00:00:00.000Z,100000,,2017-02-03T00:00:00.000Z
39753,89871,2017-02-03T00:00:00.000Z,90000,,2017-02-03T00:00:00.000Z
39754,89846,2017-02-08T00:00:00.000Z,60000,,2017-02-08T00:00:00.000Z
39755,89891,2017-02-01T00:00:00.000Z,110000,,2017-02-01T00:00:00.000Z
39756,89874,2017-02-03T00:00:00.000Z,170000,,2017-02-03T00:00:00.000Z
